避難收容處所名稱,縣市及鄉鎮市區,避難收容處所地址,經度,緯度,is_indoor,預計收容人數,最近AQI測站,測站縣市,最近AQI值,測站狀態,距離(km),風險等級
上安國小（活動中心、操場）,臺中市西屯區,上安路156號,120.639105,24.172074,False,889,忠明,臺中市,54.0,普通,2.25,Warning
東光國民小學（活動中心、操場）,臺中市北屯區,東光路926號,120.701827,24.17211,False,1631,臺灣大道,臺中市,42.0,良好,4.81,Normal
基督長老教會,南投縣仁愛鄉,1鄰7號,121.196369,24.172426,True,100,埔里,南投縣,52.0,普通,32.41,Normal
力行活動中心,南投縣仁愛鄉,3鄰62號,121.196369,24.172426,True,100,埔里,南投縣,52.0,普通,32.41,Normal
大洋部落真耶穌教會,南投縣仁愛鄉,新望洋5鄰128號,121.196369,24.172426,True,100,埔里,南投縣,52.0,普通,32.41,Normal
文心國民小學（禮堂、操場）,臺中市北屯區,文心路四段575號,120.682577,24.17296,False,950,臺灣大道,臺中市,42.0,良好,3.05,Normal
崇德國民中學（崇德館、操場）,臺中市北屯區,崇德路二段227號,120.682577,24.17296,False,1566,臺灣大道,臺中市,42.0,良好,3.05,Normal
上石國小（活動中心、操場）,臺中市西屯區,西屯路二段上石南六巷25號,120.643286,24.173681,False,1885,臺灣大道,臺中市,42.0,良好,2.13,Normal
中達里育德里邱厝里聯合活動中心,臺中市北區,英才路172號,120.674392,24.173738,True,100,臺灣大道,臺中市,42.0,良好,2.44,Normal
平順里、平心里、平福里活動中心（3樓）,臺中市北屯區,旅順路二段78號三樓,120.6877,24.1741,True,300,臺灣大道,臺中市,42.0,良好,3.57,Normal
至善國中（至善館、操場）,臺中市西屯區,青海路二段308號,120.640194,24.174335,False,2179,臺灣大道,臺中市,42.0,良好,2.4,Normal
青少年活動中心,臺中市北屯區,安順東五街13號,120.6826,24.1744,True,206,臺灣大道,臺中市,42.0,良好,3.14,Normal
中台科技大學羽球館,臺中市北屯區,?子路666號,120.7357,24.1745,True,150,臺灣大道,臺中市,42.0,良好,8.2,Normal
大福社區活動中心,臺中市西屯區,長安路二段158號,120.666744,24.174643,True,165,臺灣大道,臺中市,42.0,良好,2.02,Normal
建功國民小學（地下室停車場）,臺中市北屯區,軍和街43號,120.715938,24.175695,False,575,臺灣大道,臺中市,42.0,良好,6.29,Normal
軍功國民小學（禮堂、操場）,臺中市北屯區,軍福十三路300號,120.715938,24.175695,False,1698,臺灣大道,臺中市,42.0,良好,6.29,Normal
福安地區各里聯合活動中心,臺中市西屯區,中工三路199號2、3樓,120.618029,24.176043,True,290,西屯,臺中市,40.0,良好,1.54,Normal
全興社區活動中心,彰化縣伸港鄉,東全路11號,120.488453,24.176072,True,60,線西,彰化縣,61.0,普通,5.31,Normal
鵬程里活動中心,臺中市西屯區,逢大路65號,120.648648,24.176403,True,95,臺灣大道,臺中市,42.0,良好,2.11,Normal
瑞峰國小防空避難室,臺中市大肚區,大肚區蔗篰里太平路1號,120.574604,24.17668,True,100,西屯,臺中市,40.0,良好,4.58,Normal
瀋陽公園管理室（活動中心1、2樓）,臺中市北屯區,北屯區水湳里瀋陽北路21號,120.6724,24.1769,True,620,臺灣大道,臺中市,42.0,良好,2.56,Normal
大鵬國小（綜合球場）,臺中市西屯區,中平路268號,120.6653,24.17748,True,500,臺灣大道,臺中市,42.0,良好,2.24,Normal
僑孝國民小學（活動中心）,臺中市北屯區,40654 臺中市北屯區北屯路435號,120.699648,24.177756,True,496,臺灣大道,臺中市,42.0,良好,4.83,Normal
軍功里活動中心,臺中市北屯區,26鄰軍和街123號,120.717838,24.177863,True,117,臺灣大道,臺中市,42.0,良好,6.55,Normal
四箴國中操場、體育館,臺中市龍井區,新庄里中沙路2號,120.576947,24.178195,False,250,西屯,臺中市,40.0,良好,4.43,Normal
北新國民中學（活動中心）,臺中市北屯區,柳陽東街180號,120.695925,24.178882,True,967,臺灣大道,臺中市,42.0,良好,4.56,Normal
竹坑里活動中心,臺中市龍井區,竹師路一段164巷2號,120.546391,24.18031,True,30,沙鹿,臺中市,48.0,良好,5.53,Normal
龍峰國小操場,臺中市龍井區,中沙路新庄仔巷2號,120.576147,24.180456,False,100,西屯,臺中市,40.0,良好,4.61,Normal
仁愛國民小學（禮堂三樓、操場）,臺中市北屯區,四平路71號,120.671897,24.180481,False,1304,臺灣大道,臺中市,42.0,良好,2.85,Normal
北屯國民小學（禮堂、操場）,臺中市北屯區,進化北路2號,120.671897,24.180481,False,2250,臺灣大道,臺中市,42.0,良好,2.85,Normal
大德國民中學（操場）,臺中市北屯區,雷中街2-23號,120.669137,24.180564,False,825,臺灣大道,臺中市,42.0,良好,2.72,Normal
翠華村華崗活動中心,南投縣仁愛鄉,,121.199899,24.180665,True,100,埔里,南投縣,52.0,普通,33.31,Normal
大德公園管理室（1、2樓）,臺中市北屯區,北屯區大德里平德路3號,120.6719,24.1815,False,550,臺灣大道,臺中市,42.0,良好,2.95,Normal
舊社公園活動中心（1、2樓、室外）,臺中市北屯區,北屯區松勇里松竹路2段59巷5號,120.7007,24.1815,True,1580,臺灣大道,臺中市,42.0,良好,5.12,Normal
西安、西墩、至善里聯合活動中心,臺中市西屯區,光明路160號,120.639943,24.181647,True,180,臺灣大道,臺中市,42.0,良好,3.05,Normal
北屯區公所六樓禮堂,臺中市北屯區,北屯區仁和里崇德路三段10號,120.6867,24.1827,True,350,臺灣大道,臺中市,42.0,良好,4.03,Normal
臺中市東勢區慶福社區活動中心,臺中市東勢區,東關路4段1068號,120.840965,24.182864,True,100,豐原,臺中市,38.0,良好,12.95,Normal
龍井國小操場、龍騰館,臺中市龍井區,龍門路51號,120.529836,24.183711,False,150,沙鹿,臺中市,48.0,良好,6.11,Normal
永安國小（永安館、操場）,臺中市西屯區,西屯路三段133號,120.625082,24.184845,False,1954,西屯,臺中市,40.0,良好,2.65,Normal
陳平國民小學（地下活動中心）,臺中市北屯區,陳平路58號,120.667549,24.185321,True,443,臺灣大道,臺中市,42.0,良好,3.14,Normal
東海國小（操場、籃球場）,臺中市西屯區,國際街75號,120.5896,24.18602,False,432,西屯,臺中市,40.0,良好,3.83,Normal
后庄社區活動中心,臺中市北屯區,庄內巷11-1號,120.66498,24.18809,True,80,臺灣大道,臺中市,42.0,良好,3.35,Normal
麗陽營區,臺中市和平區,東關路一段岳武巷5號,120.9866,24.1883,True,120,埔里,南投縣,52.0,普通,24.48,Normal
福科國中（操場、籃球場）,臺中市西屯區,福林路333號,120.6138,24.1892,False,1542,西屯,臺中市,40.0,良好,3.02,Normal
龍崗社區活動中心,臺中市龍井區,福恩街58號,120.548065,24.189607,True,30,沙鹿,臺中市,48.0,良好,4.52,Normal
松竹國民小學（勁竹及松青樓地下室）,臺中市北屯區,昌平路二段12號,120.686684,24.190797,True,643,臺灣大道,臺中市,42.0,良好,4.67,Normal
仁美國民小學（地下室、活動中心、操場）,臺中市北屯區,崇德路三段568號,120.686684,24.190797,False,2421,臺灣大道,臺中市,42.0,良好,4.67,Normal
臺中市東勢區慶福里社區活動中心戶外停車場,臺中市東勢區,東勢區慶福里慶福街75號,120.8438,24.191,True,50,豐原,臺中市,38.0,良好,12.62,Normal
龍井國中操場,臺中市龍井區,觀光路9號,120.544059,24.192285,False,100,沙鹿,臺中市,48.0,良好,4.48,Normal
龍井區公所禮堂,臺中市龍井區,沙田路四段247號,120.545584,24.19268,True,80,沙鹿,臺中市,48.0,良好,4.35,Normal
協成國小（教學及行政大樓）,臺中市新社區,興義街219號,120.813491,24.192772,True,100,豐原,臺中市,38.0,良好,10.14,Normal
四張犁國民中學（活動中心、操場）,臺中市北屯區,后庄路699號,120.677436,24.193528,False,910,臺灣大道,臺中市,42.0,良好,4.39,Normal
國安國小（新大樓活動中心、操場）,臺中市西屯區,國祥街1號,120.609081,24.193578,False,1509,西屯,臺中市,40.0,良好,3.58,Normal
新興國民小學（禮堂、操場）,臺中市北屯區,新興路20號,120.662753,24.195039,False,773,臺灣大道,臺中市,42.0,良好,4.06,Normal
四張犁國民小學（操場）,臺中市北屯區,后庄路910號,120.662753,24.195039,False,1209,臺灣大道,臺中市,42.0,良好,4.06,Normal
龍泉國小操場,臺中市龍井區,龍泉里龍新路162號,120.547464,24.195841,False,100,沙鹿,臺中市,48.0,良好,3.96,Normal
四民里仁和里仁美里同榮里聯合活動中心室內、室外,臺中市北屯區,16鄰豐樂一街78號,120.680523,24.196262,True,1250,臺灣大道,臺中市,42.0,良好,4.81,Normal
頭家國小-多功能教室,臺中市潭子區,得福街185號,120.696224,24.197026,True,160,臺灣大道,臺中市,42.0,良好,5.83,Normal
泰安國小（育才堂、操場）,臺中市西屯區,環中路二段368號,120.648858,24.197845,False,1944,臺灣大道,臺中市,42.0,良好,4.4,Normal
頭家里/頭家東里活動中心,臺中市潭子區,精忠新城101號,120.699067,24.197913,True,120,臺灣大道,臺中市,42.0,良好,6.11,Normal
拍瀑拉水裡社公園,臺中市龍井區,中社路一街、二街,120.562822,24.198537,False,200,沙鹿,臺中市,48.0,良好,3.07,Normal
龍港國小操場,臺中市龍井區,三港路1號,120.500933,24.198733,False,100,沙鹿,臺中市,48.0,良好,7.5,Normal
大坑國小1.2樓教室、操場,臺中市北屯區,北屯區大坑里東山路二段112號,120.7607,24.1988,False,625,豐原,臺中市,38.0,良好,6.73,Normal
水裡港文化館,臺中市龍井區,水裡港巷16之2號,120.498444,24.200778,True,20,沙鹿,臺中市,48.0,良好,7.65,Normal
龍津國小操場、綜合教學大樓,臺中市龍井區,中央路1段165巷50號,120.521677,24.201067,False,150,沙鹿,臺中市,48.0,良好,5.5,Normal
潭陽社區活動中心,臺中市潭子區,中山路二段237巷9號,120.703471,24.201197,True,200,臺灣大道,臺中市,42.0,良好,6.68,Normal
麗水社區活動中心,臺中市龍井區,龍港路349巷2號,120.5011,24.2022,True,60,沙鹿,臺中市,48.0,良好,7.34,Normal
臺中市東勢區慶東社區活動中心,臺中市東勢區,慶東街慶城2巷5號,120.8422,24.2023,True,28,豐原,臺中市,38.0,良好,11.8,Normal
僑忠國小-體育館,臺中市潭子區,中山路二段31號,120.70371,24.202497,True,350,臺灣大道,臺中市,42.0,良好,6.8,Normal
新興國小-專科教室,臺中市潭子區,潭興路一段25號,120.725525,24.203989,True,50,豐原,臺中市,38.0,良好,6.14,Normal
龍津國中操場,臺中市龍井區,三港路130號,120.521049,24.204522,False,150,沙鹿,臺中市,48.0,良好,5.38,Normal
臺中市東勢區東華國中教室,臺中市東勢區,東關路五段490號,120.8397,24.2054,True,1100,豐原,臺中市,38.0,良好,11.4,Normal
東興國小（一樓課照教室）,臺中市新社區,興社街一段國校巷13號,120.820101,24.206154,True,100,豐原,臺中市,38.0,良好,9.69,Normal
臺中市東勢區成功國小,臺中市東勢區,東關路五段600號,120.839784,24.208311,True,1200,豐原,臺中市,38.0,良好,11.25,Normal
潭子國中-活動中心,臺中市潭子區,潭興路二段419巷1號,120.70836,24.210191,True,230,豐原,臺中市,38.0,良好,6.25,Normal
榮興村辦公處,南投縣仁愛鄉,碧綠巷27號,121.300253,24.210441,True,40,花蓮,花蓮縣,41.0,良好,40.39,Normal
潭子區運動公園,臺中市潭子區,勝利路138號,120.700706,24.21106,False,2500,豐原,臺中市,38.0,良好,6.64,Normal
臺中市大雅區三和公園,臺中市大雅區,龍善二街,120.665252,24.211845,False,1580,臺灣大道,臺中市,42.0,良好,5.95,Normal
臺中市大雅區大明國小活動中心,臺中市大雅區,中清路三段92號,120.6499,24.2128,True,1191,臺灣大道,臺中市,42.0,良好,6.03,Normal
潭陽國小-業勤樓,臺中市潭子區,潭陽路19號,120.710128,24.213042,True,160,豐原,臺中市,38.0,良好,5.89,Normal
合作國小,臺中市豐原區,豐原區三村里西勢路410號,120.5581,24.2131,True,100,沙鹿,臺中市,48.0,良好,1.77,Normal
潭北社區活動中心,臺中市潭子區,潭子街三段公廳巷18號,120.7089,24.2141,True,63,豐原,臺中市,38.0,良好,5.86,Normal
山腳社區活動中心,臺中市龍井區,龍山街58號,120.549368,24.214287,True,30,沙鹿,臺中市,48.0,良好,2.34,Normal
東寶國小-綜合教室,臺中市潭子區,雅潭路三段2號,120.67952,24.214805,True,110,臺灣大道,臺中市,42.0,良好,6.63,Normal
忠和社區活動中心,臺中市龍井區,海尾路45巷23號,120.524048,24.21486,True,35,沙鹿,臺中市,48.0,良好,4.69,Normal
新田社區活動中心,臺中市潭子區,豐興路二段412號,120.723225,24.214974,True,150,豐原,臺中市,38.0,良好,5.07,Normal
潭秀社區活動中心,臺中市潭子區,雅潭路一段39巷10號,120.703871,24.215286,True,100,豐原,臺中市,38.0,良好,6.07,Normal
潭子國小-圖書室,臺中市潭子區,中山路二段435號,120.705361,24.215893,True,150,豐原,臺中市,38.0,良好,5.92,Normal
龍海國小操場,臺中市龍井區,中央路3段206號,120.526677,24.215956,False,100,沙鹿,臺中市,48.0,良好,4.4,Normal
臺中市立大華國中地下室,臺中市大雅區,雅環路一段2號,120.6496,24.2161,True,560,臺灣大道,臺中市,42.0,良好,6.4,Normal
臺中市大雅區西寶社區活動中心,臺中市大雅區,雅潭路3段600號,120.668,24.2161,True,60,臺灣大道,臺中市,42.0,良好,6.46,Normal
潭秀國中-體育館,臺中市潭子區,雅潭路一段175號,120.699522,24.216172,True,220,豐原,臺中市,38.0,良好,6.29,Normal
臺中市北勢國小禮堂,臺中市沙鹿區,沙鹿區六路里南陽路376號,120.571552,24.216935,True,124,沙鹿,臺中市,48.0,良好,1.01,Normal
南勢社區活動中心,臺中市沙鹿區,南勢里南陽路458號,120.567801,24.217386,True,50,沙鹿,臺中市,48.0,良好,0.92,Normal
南陽國小,臺中市豐原區,豐原區中陽里南陽路440號,120.5677,24.2187,True,300,沙鹿,臺中市,48.0,良好,0.78,Normal
臺中市東勢區上城社區活動中心,臺中市東勢區,上城街170巷16號,120.84,24.2188,True,46,豐原,臺中市,38.0,良好,10.76,Normal
馬力埔社區活動中心,臺中市新社區,中和街一段8號,120.792343,24.218895,True,50,豐原,臺中市,38.0,良好,6.59,Normal
臺中市大雅區文雅國小地下室,臺中市大雅區,中山北路235號,120.6461,24.2195,True,1700,臺灣大道,臺中市,42.0,良好,6.82,Normal
臺中市大雅區三和國小體育館,臺中市大雅區,春亭二街一號,120.6667,24.2199,True,1464,臺灣大道,臺中市,42.0,良好,6.86,Normal
臺中市東勢區下城社區活動中心,臺中市東勢區,城興街136號,120.836657,24.219995,True,50,豐原,臺中市,38.0,良好,10.39,Normal
臺中市大雅區陽明國小1樓教室,臺中市大雅區,秀山路365號,120.632,24.2213,True,944,沙鹿,臺中市,48.0,良好,6.43,Normal
臺中市東勢區新成國小禮堂,臺中市東勢區,東關路367巷40號,120.8394,24.2213,True,800,豐原,臺中市,38.0,良好,10.59,Normal
六路社區活動中心,臺中市沙鹿區,六路里北勢東路267號,120.578484,24.221573,True,126,沙鹿,臺中市,48.0,良好,1.08,Normal
臺中市大雅區大雅國小體育館,臺中市大雅區,學府路230號,120.6503,24.2222,True,950,臺灣大道,臺中市,42.0,良好,7.07,Normal
晉江社區活動中心,臺中市沙鹿區,晉江里晉武路35巷33號,120.580577,24.222652,True,86,沙鹿,臺中市,48.0,良好,1.24,Normal
臺中市立大雅國中體育館,臺中市大雅區,學府路280號,120.6504,24.2241,True,820,臺灣大道,臺中市,42.0,良好,7.28,Normal
福興社區活動中心,臺中市沙鹿區,福興里鎮南路二段299巷36號,120.567398,24.224608,True,95,沙鹿,臺中市,48.0,良好,0.18,Normal
北勢社區活動中心,臺中市沙鹿區,北勢里東晉路東明巷75號,120.571125,24.224819,True,76,沙鹿,臺中市,48.0,良好,0.25,Normal
臺中市北勢國中禮堂,臺中市沙鹿區,沙鹿區北勢里英才路150號,120.569209,24.225175,True,259,沙鹿,臺中市,48.0,良好,0.07,Normal
北勢國民中學操場,臺中市沙鹿區,英才路150號,120.569209,24.225175,False,451,沙鹿,臺中市,48.0,良好,0.07,Normal
停四雅楓停車場,臺中市大雅區,神林南路146巷7號,120.656843,24.225474,False,190,臺灣大道,臺中市,42.0,良好,7.4,Normal
斗抵社區活動中心,臺中市沙鹿區,斗抵里斗潭路197號,120.554569,24.22585,True,157,沙鹿,臺中市,48.0,良好,1.44,Normal
鎌村里活動中心,臺中市豐原區,豐原區鎌村里鎌村路465巷58號2樓,120.7299,24.2262,True,100,豐原,臺中市,38.0,良好,3.66,Normal
大南國小（多功能教室）,臺中市新社區,興中街47號,120.804693,24.226742,True,150,豐原,臺中市,38.0,良好,7.14,Normal
臺中市大雅區上雅社區活動中心,臺中市大雅區,雅環路二段171巷19號,120.6509,24.2281,True,50,臺灣大道,臺中市,42.0,良好,7.72,Normal
臺中市新社區公所,臺中市新社區,新社區復盛里興社街2段28-1號,120.8122,24.2282,True,50,豐原,臺中市,38.0,良好,7.76,Normal
臺中市大雅區公所,臺中市大雅區,雅環路二段301號,120.6478,24.2289,True,120,臺灣大道,臺中市,42.0,良好,7.84,Normal
